order_purchased_date,product_id,customer_id,order_id,revenue,qty,order_timestamp
2025-08-18,19031629,46382978,NYK-30728688-6550290,1525.0,1.0,2025-08-18 00:19:10
2025-08-18,10092879,790831,NYK-30729241-8205723,1323.0,1.0,2025-08-18 00:46:46
2025-08-18,20652130,20227709,NYK-30729072-7585188,999.0,1.0,2025-08-18 00:36:25
2025-08-18,18074312,12125241,NYK-30729063-7563560,1294.0,1.0,2025-08-18 00:36:04
2025-08-18,17936314,19763108,NYK-30728338-5650150,1710.0,1.0,2025-08-18 00:04:10
2025-08-18,6970215,19875570,NYK-30728405-5801670,479.0,1.0,2025-08-18 00:06:42
2025-08-18,20195863,34081769,NYK-30728513-6075482,924.0,1.0,2025-08-18 00:11:16
2025-08-18,15410999,1372976,NYK-30729107-7738727,390.0,1.0,2025-08-18 00:38:59
2025-08-18,18473827,11141490,NYK-30728617-6345179,1374.0,1.0,2025-08-18 00:15:45
2025-08-18,21553543,27206384,NYK-30728656-6451175,450.0,1.0,2025-08-18 00:17:31
2025-08-18,21949909,1357568,NYK-30729419-8884913,2999.0,1.0,2025-08-18 00:58:05
2025-08-18,11966569,18434577,NYK-30729358-8622990,1696.0,1.0,2025-08-18 00:53:43
2025-08-18,3494703,28647749,NYK-30729109-7745715,899.0,1.0,2025-08-18 00:39:06
2025-08-18,16486420,3535196,NYK-30729118-7792871,3600.0,1.0,2025-08-18 00:39:53
2025-08-18,19532490,350468,NYK-30729221-8136366,798.0,1.0,2025-08-18 00:45:36
2025-08-18,18714278,5229091,NYK-30728779-6749065,1591.0,1.0,2025-08-18 00:22:29
2025-08-18,16196605,18243926,NYK-30728935-7197410,1410.0,1.0,2025-08-18 00:29:58
2025-08-18,20182077,50090321,NYK-30729235-8165731,520.0,1.0,2025-08-18 00:46:06
2025-08-18,14398064,9028376,NYK-30728477-5989515,1000.0,2.0,2025-08-18 00:09:50
2025-08-18,20156665,3834708,NYK-30728701-6568048,1047.0,1.0,2025-08-18 00:19:28
2025-08-18,16275932,49882516,NYK-30728708-6581907,859.0,1.0,2025-08-18 00:19:42
2025-08-18,19273977,13853823,NYK-30728833-6906434,4800.0,1.0,2025-08-18 00:25:07
2025-08-18,11650626,13745015,NYK-30729159-7945739,1685.0,1.0,2025-08-18 00:42:26
2025-08-18,21563652,6045880,NYK-30728849-6953944,504.0,1.0,2025-08-18 00:25:54
2025-08-18,18609224,527418,NYK-30729271-8311345,1680.0,1.0,2025-08-18 00:48:32
2025-08-18,1726398,1554404,NYK-30728835-6918001,1000.0,1.0,2025-08-18 00:25:18
2025-08-18,18057357,8051429,NYK-30728521-6094478,599.0,1.0,2025-08-18 00:11:35
2025-08-18,14142758,3605842,NYK-30728445-5920543,1100.0,1.0,2025-08-18 00:08:41
2025-08-18,17311288,3605842,NYK-30728445-5920543,1150.0,1.0,2025-08-18 00:08:41
2025-08-18,13609248,12226917,NYK-30729276-8333168,1920.0,1.0,2025-08-18 00:48:53
2025-08-18,15520588,47094364,NYK-30729039-7488692,1800.0,1.0,2025-08-18 00:34:49
2025-08-18,16496508,10626036,NYK-30728234-5453931,1890.0,1.0,2025-08-18 00:00:54
2025-08-18,19586668,47094364,NYK-30729039-7488692,3850.0,1.0,2025-08-18 00:34:49
2025-08-18,12598634,15374886,NYK-30728794-6775051,120.0,1.0,2025-08-18 00:22:55
2025-08-18,18706940,17897456,NYK-30728614-6341137,3999.0,1.0,2025-08-18 00:15:41
2025-08-18,15158495,6594193,NYK-30728739-6669170,1960.0,1.0,2025-08-18 00:21:09
2025-08-18,21424867,19040681,NYK-30728357-5690480,900.0,1.0,2025-08-18 00:04:51
2025-08-18,20583605,32477467,NYK-30728376-5739343,756.0,1.0,2025-08-18 00:05:39
2025-08-18,14147275,1416056,NYK-30728285-5537536,1222.0,1.0,2025-08-18 00:02:18
2025-08-18,17185317,2730726,NYK-30729208-8082273,840.0,1.0,2025-08-18 00:44:42
2025-08-18,9313756,37190914,NYK-30728707-6581903,929.0,1.0,2025-08-18 00:19:42
2025-08-18,21833064,17854965,NYK-30728368-5725725,1599.0,1.0,2025-08-18 00:05:26
2025-08-18,11519082,21179990,NYK-30729355-8610327,540.0,1.0,2025-08-18 00:53:30
2025-08-18,18633301,50090290,NYK-30728789-6768954,1295.0,1.0,2025-08-18 00:22:49
2025-08-18,17559104,34607867,NYK-30728336-5649427,825.0,1.0,2025-08-18 00:04:10
2025-08-18,12530403,50090290,NYK-30728789-6768954,987.0,1.0,2025-08-18 00:22:49
2025-08-18,16365196,2282164,NYK-30729033-7480112,1173.0,1.0,2025-08-18 00:34:40
2025-08-18,19958806,702269,NYK-30729357-8615610,1620.0,1.0,2025-08-18 00:53:36
2025-08-18,17154861,36120422,NYK-30728722-6619287,1900.0,1.0,2025-08-18 00:20:19
2025-08-18,19984407,29438915,NYK-30729164-7960823,1499.0,1.0,2025-08-18 00:42:41
2025-08-18,16280597,49776374,NYK-30728569-6195908,300.0,1.0,2025-08-18 00:13:16
2025-08-18,8190145,28640772,NYK-30728766-6727655,770.0,1.0,2025-08-18 00:22:08
2025-08-18,353426,30808620,NYK-30729068-7578354,899.0,1.0,2025-08-18 00:36:18
2025-08-18,17201672,28640772,NYK-30728766-6727655,500.0,1.0,2025-08-18 00:22:08
2025-08-18,14377218,50090290,NYK-30728789-6768954,1500.0,1.0,2025-08-18 00:22:49
2025-08-18,19626316,48975235,NYK-30729067-7578075,803.0,1.0,2025-08-18 00:36:18
2025-08-18,20520259,28640772,NYK-30728766-6727655,750.0,1.0,2025-08-18 00:22:08
2025-08-18,12291718,10947010,NYK-30729101-7707392,1152.0,1.0,2025-08-18 00:38:28
2025-08-18,17021785,37499246,NYK-30728919-7147949,1198.0,1.0,2025-08-18 00:29:08
2025-08-18,19982636,6605615,NYK-30728940-7211992,790.0,1.0,2025-08-18 00:30:12
2025-08-18,17093483,21671340,NYK-30729233-8163036,850.0,1.0,2025-08-18 00:46:03
2025-08-18,20842419,9518337,NYK-30728781-6750516,2644.0,1.0,2025-08-18 00:22:31
2025-08-18,16705275,50090227,NYK-30728541-6153552,520.0,1.0,2025-08-18 00:12:34
2025-08-18,20683484,50090290,NYK-30728789-6768954,780.0,1.0,2025-08-18 00:22:49
2025-08-18,19589322,13600493,NYK-30729095-7671035,446.0,1.0,2025-08-18 00:37:51
2025-08-18,20906064,22353322,NYK-30728848-6952112,1947.0,1.0,2025-08-18 00:25:52
2025-08-18,13385652,47094364,NYK-30729162-7952470,2250.0,1.0,2025-08-18 00:42:33
2025-08-18,20876256,32707806,NYK-30729133-7853101,599.0,1.0,2025-08-18 00:40:53
2025-08-18,8976754,28646732,NYK-30729300-8427880,615.0,1.0,2025-08-18 00:50:28
2025-08-18,7938392,12881341,NYK-30728572-6202028,585.0,1.0,2025-08-18 00:13:22
2025-08-18,17411381,6605615,NYK-30728940-7211992,665.0,1.0,2025-08-18 00:30:12
2025-08-18,19464111,32266625,NYK-30729114-7772939,753.0,1.0,2025-08-18 00:39:33
2025-08-18,18536032,8452621,NYK-30728691-6553220,945.0,1.0,2025-08-18 00:19:13
2025-08-18,20194030,50090290,NYK-30728789-6768954,3226.0,1.0,2025-08-18 00:22:49
2025-08-18,9748726,36120422,NYK-30728722-6619287,1890.0,1.0,2025-08-18 00:20:19
2025-08-18,8978973,9081115,NYK-30728837-6927340,4295.0,1.0,2025-08-18 00:25:27
2025-08-18,14237269,34484598,NYK-30729255-8243995,2392.0,1.0,2025-08-18 00:47:24
2025-08-18,16795746,35132351,NYK-30728457-5951936,2700.0,1.0,2025-08-18 00:09:12
2025-08-18,3922466,46956394,NYK-30728275-5522249,399.0,1.0,2025-08-18 00:02:02
2025-08-18,8983281,34607867,NYK-30728336-5649427,1238.0,1.0,2025-08-18 00:04:10
2025-08-18,18404823,37499246,NYK-30728919-7147949,2320.0,1.0,2025-08-18 00:29:08
2025-08-18,20906066,22353322,NYK-30728848-6952112,1947.0,1.0,2025-08-18 00:25:52
2025-08-18,21855595,1326030,NYK-30728965-7290143,450.0,1.0,2025-08-18 00:31:30
2025-08-18,18310869,569714,NYK-30728489-6021559,1699.0,1.0,2025-08-18 00:10:22
2025-08-18,17745153,12559196,NYK-30728238-5458359,1590.0,1.0,2025-08-18 00:00:58
2025-08-18,16698278,22645482,NYK-30729188-8037544,680.0,1.0,2025-08-18 00:43:58
2025-08-18,15481215,37499246,NYK-30728919-7147949,492.0,1.0,2025-08-18 00:29:08
2025-08-18,10532089,31810876,NYK-30729316-8486956,360.0,1.0,2025-08-18 00:51:27
2025-08-18,19368609,2065872,NYK-30728783-6754773,893.0,1.0,2025-08-18 00:22:35
2025-08-18,15185624,4016293,NYK-30729194-8053012,5225.0,1.0,2025-08-18 00:44:13
2025-08-18,21210159,20730331,NYK-30729087-7642555,2549.0,1.0,2025-08-18 00:37:23
2025-08-18,20190553,21206233,NYK-30729386-8740256,2250.0,1.0,2025-08-18 00:55:40
2025-08-18,16494794,18143322,NYK-30728287-5544578,900.0,1.0,2025-08-18 00:02:25
2025-08-18,20413943,50090062,NYK-30728421-5852940,2666.0,1.0,2025-08-18 00:07:33
2025-08-18,16393434,40818441,NYK-30729449-9012871,1403.0,1.0,2025-08-18 01:00:13
2025-08-18,13114077,49825148,NYK-30729202-8075327,1925.0,1.0,2025-08-18 00:44:36
2025-08-18,18058800,5795322,NYK-30728718-6616071,1426.0,1.0,2025-08-18 00:20:16
2025-08-18,21090955,4392437,NYK-30728485-6004516,1634.0,1.0,2025-08-18 00:10:05
2025-08-18,8795299,7445375,NYK-30729426-8915253,239.0,1.0,2025-08-18 00:58:36
2025-08-18,20477563,11135935,NYK-30728488-6020408,590.0,1.0,2025-08-18 00:10:21
2025-08-18,18067592,1928779,NYK-30729288-8380286,999.0,1.0,2025-08-18 00:49:41
2025-08-18,12721203,4428751,NYK-30728302-5576376,732.0,1.0,2025-08-18 00:02:57
2025-08-18,10713878,6207306,NYK-30729128-7827798,270.0,1.0,2025-08-18 00:40:28
2025-08-18,19000883,26228969,NYK-30728720-6617943,1392.0,1.0,2025-08-18 00:20:18
2025-08-18,21153517,20000576,NYK-30729195-8055142,2999.0,1.0,2025-08-18 00:44:15
2025-08-18,15126187,13403897,NYK-30728315-5615831,1500.0,1.0,2025-08-18 00:03:36
2025-08-18,13896392,709660,NYK-30728657-6451719,2141.0,1.0,2025-08-18 00:17:32
2025-08-18,16275932,49882516,NYK-30729132-7844871,859.0,1.0,2025-08-18 00:40:45
2025-08-18,20319370,4428751,NYK-30728302-5576376,850.0,1.0,2025-08-18 00:02:57
2025-08-18,17349715,21717801,NYK-30729003-7398437,949.0,1.0,2025-08-18 00:33:19
2025-08-18,2716082,36104005,NYK-30728786-6763325,2999.0,1.0,2025-08-18 00:22:43
2025-08-18,14398113,44953699,NYK-30728841-6935788,460.0,1.0,2025-08-18 00:25:36
2025-08-18,17866730,50087716,NYK-30728971-7305019,1485.0,1.0,2025-08-18 00:31:45
2025-08-18,20556057,46758453,NYK-30728574-6203813,349.0,1.0,2025-08-18 00:13:24
2025-08-18,21291164,9829662,NYK-30728339-5651326,403.0,1.0,2025-08-18 00:04:12
2025-08-18,1922253,26385549,NYK-30728669-6486890,598.0,1.0,2025-08-18 00:18:07
2025-08-18,18884205,9829662,NYK-30728339-5651326,682.0,1.0,2025-08-18 00:04:12
2025-08-18,21165782,44953699,NYK-30728841-6935788,999.0,1.0,2025-08-18 00:25:36
2025-08-18,20556029,46758453,NYK-30728574-6203813,349.0,1.0,2025-08-18 00:13:24
2025-08-18,19422391,47905554,NYK-30728963-7276127,1400.0,1.0,2025-08-18 00:31:16
2025-08-18,14361095,6160186,NYK-30728989-7361122,254.0,1.0,2025-08-18 00:32:42
2025-08-18,18741146,49825148,NYK-30729202-8075327,2700.0,1.0,2025-08-18 00:44:36
2025-08-18,17901609,26385549,NYK-30728669-6486890,2990.0,1.0,2025-08-18 00:18:07
2025-08-18,20579713,2110566,NYK-30728974-7310264,1363.0,1.0,2025-08-18 00:31:50
2025-08-18,20921705,3424419,NYK-30728543-6159106,1600.0,1.0,2025-08-18 00:12:39
2025-08-18,18408254,1928779,NYK-30729288-8380286,695.0,1.0,2025-08-18 00:49:41
2025-08-18,18475877,1928779,NYK-30729288-8380286,1320.0,1.0,2025-08-18 00:49:41
2025-08-18,14398083,44953699,NYK-30728841-6935788,400.0,1.0,2025-08-18 00:25:36
2025-08-18,20760592,9829662,NYK-30728339-5651326,468.0,1.0,2025-08-18 00:04:12
2025-08-18,9026265,31597640,NYK-30729387-8752195,419.0,1.0,2025-08-18 00:55:52
2025-08-18,17093549,13403897,NYK-30728315-5615831,850.0,1.0,2025-08-18 00:03:36
2025-08-18,17244059,1928779,NYK-30729288-8380286,1760.0,1.0,2025-08-18 00:49:41
2025-08-18,18602084,30020966,NYK-30728758-6715203,1300.0,1.0,2025-08-18 00:21:55
2025-08-18,17407295,17655130,NYK-30729280-8357200,4999.0,1.0,2025-08-18 00:49:17
2025-08-18,10713862,6207306,NYK-30729128-7827798,270.0,1.0,2025-08-18 00:40:28
2025-08-18,18964009,3715093,NYK-30728771-6732922,2496.0,1.0,2025-08-18 00:22:13
2025-08-18,627952,4052127,NYK-30729394-8774423,1599.0,1.0,2025-08-18 00:56:15
2025-08-18,19086684,37388261,NYK-30728598-6281374,1499.0,1.0,2025-08-18 00:14:42
2025-08-18,19124436,21206233,NYK-30729386-8740256,2100.0,1.0,2025-08-18 00:55:40
2025-08-18,17949226,364870,NYK-30728525-6109104,1125.0,1.0,2025-08-18 00:11:49
2025-08-18,5230500,11135935,NYK-30728488-6020408,552.0,1.0,2025-08-18 00:10:21
2025-08-18,18409686,50083459,NYK-30728812-6814751,1950.0,1.0,2025-08-18 00:23:35
2025-08-18,17148093,43219540,NYK-30728668-6483117,1798.0,1.0,2025-08-18 00:18:03
2025-08-18,15961545,39808940,NYK-30729313-8478437,3360.0,1.0,2025-08-18 00:51:19
2025-08-18,2722407,50090288,NYK-30728886-7045285,896.0,1.0,2025-08-18 00:27:25
2025-08-18,20345291,39958969,NYK-30729042-7507006,800.0,1.0,2025-08-18 00:35:07
2025-08-18,19358451,50083459,NYK-30728812-6814751,1624.0,1.0,2025-08-18 00:23:35
2025-08-18,9959852,14785662,NYK-30729445-9000971,599.0,1.0,2025-08-18 01:00:01
2025-08-18,20877822,4020420,NYK-30728661-6469293,3300.0,1.0,2025-08-18 00:17:49
2025-08-18,8911428,31934195,NYK-30728330-5641655,999.0,1.0,2025-08-18 00:04:02
2025-08-18,17209496,20730331,NYK-30729087-7642555,3399.0,1.0,2025-08-18 00:37:23
2025-08-18,20951815,1928779,NYK-30729288-8380286,469.0,1.0,2025-08-18 00:49:41
2025-08-18,14975508,50090504,NYK-30729037-7485273,1299.0,1.0,2025-08-18 00:34:45
2025-08-18,16770140,29309073,NYK-30729331-8543194,3650.0,1.0,2025-08-18 00:52:23
2025-08-18,20849738,3424419,NYK-30728543-6159106,360.0,1.0,2025-08-18 00:12:39
2025-08-18,13440820,4410233,NYK-30729428-8922432,5510.0,1.0,2025-08-18 00:58:43
2025-08-18,15761279,36959283,NYK-30728493-6029046,360.0,1.0,2025-08-18 00:10:29
2025-08-18,16911822,1928779,NYK-30729288-8380286,850.0,1.0,2025-08-18 00:49:41
2025-08-18,17937367,628584,NYK-30729170-7977703,705.0,1.0,2025-08-18 00:42:58
2025-08-18,9132605,33249117,NYK-30728387-5765335,2500.0,1.0,2025-08-18 00:06:06
2025-08-18,20407392,8276463,NYK-30729290-8390291,2971.0,1.0,2025-08-18 00:49:50
2025-08-18,19308331,18880421,NYK-30728757-6709628,1199.0,1.0,2025-08-18 00:21:50
2025-08-18,18514743,1987301,NYK-30728801-6792021,1250.0,1.0,2025-08-18 00:23:12
2025-08-18,17233176,8414717,NYK-30728514-6077779,4160.0,1.0,2025-08-18 00:11:18
2025-08-18,19124328,19851578,NYK-30728444-5917128,2100.0,1.0,2025-08-18 00:08:37
2025-08-18,17389401,20365267,NYK-30729066-7572424,1150.0,1.0,2025-08-18 00:36:13
2025-08-18,8768248,1790601,NYK-30729403-8828482,255.0,1.0,2025-08-18 00:57:09
2025-08-18,19587557,10984983,NYK-30729272-8324296,1440.0,1.0,2025-08-18 00:48:45
2025-08-18,5807999,3119219,NYK-30728420-5845213,649.0,1.0,2025-08-18 00:07:25
2025-08-18,18289953,3346728,NYK-30728674-6499335,900.0,1.0,2025-08-18 00:18:20
2025-08-18,21422594,20273317,NYK-30729119-7798554,600.0,1.0,2025-08-18 00:39:59
2025-08-18,18382934,29309073,NYK-30729122-7808940,4695.0,1.0,2025-08-18 00:40:09
2025-08-18,10239413,1122813,NYK-30728690-6551699,3825.0,1.0,2025-08-18 00:19:12
2025-08-18,21845798,7035025,NYK-30729017-7435325,6545.0,1.0,2025-08-18 00:33:55
2025-08-18,21278745,981310,NYK-30728714-6597577,1800.0,1.0,2025-08-18 00:19:58
2025-08-18,20834547,11037180,NYK-30728836-6920843,600.0,1.0,2025-08-18 00:25:21
2025-08-18,17146881,29710084,NYK-30728611-6333593,1320.0,1.0,2025-08-18 00:15:34
2025-08-18,16974416,50088528,NYK-30729038-7488686,2590.0,1.0,2025-08-18 00:34:49
2025-08-18,15433594,17819116,NYK-30728907-7104048,2205.0,1.0,2025-08-18 00:28:24
2025-08-18,19945368,7474740,NYK-30728882-7029742,2800.0,1.0,2025-08-18 00:27:10
2025-08-18,13620691,23518876,NYK-30729148-7913734,899.0,1.0,2025-08-18 00:41:54
2025-08-18,18425886,41892042,NYK-30728652-6424133,3020.0,1.0,2025-08-18 00:17:04
2025-08-18,19228656,39978818,NYK-30728788-6768630,1521.0,1.0,2025-08-18 00:22:49
2025-08-18,21838991,9290391,NYK-30728991-7363807,9998.0,1.0,2025-08-18 00:32:44
2025-08-18,20803674,18880421,NYK-30728757-6709628,1399.0,1.0,2025-08-18 00:21:50
2025-08-18,17742411,48743377,NYK-30728510-6066773,900.0,1.0,2025-08-18 00:11:07
2025-08-18,14787762,39978818,NYK-30728788-6768630,1479.0,1.0,2025-08-18 00:22:49
2025-08-18,21675905,48283256,NYK-30729425-8906537,849.0,1.0,2025-08-18 00:58:27
2025-08-18,17780861,50038369,NYK-30729009-7408127,1299.0,1.0,2025-08-18 00:33:28
2025-08-18,18086891,613469,NYK-30728651-6420194,1250.0,1.0,2025-08-18 00:17:00
2025-08-18,17836665,17898555,NYK-30728392-5775364,329.0,1.0,2025-08-18 00:06:16
2025-08-18,21889233,50003264,NYK-30728207-5408614,5590.0,1.0,2025-08-18 00:00:09
2025-08-18,12341929,4672566,NYK-30728426-5869007,1104.0,1.0,2025-08-18 00:07:49
2025-08-18,17999589,6658181,NYK-30728273-5517859,518.0,1.0,2025-08-18 00:01:58
2025-08-18,21806668,8605063,NYK-30728725-6622439,2799.0,1.0,2025-08-18 00:20:23
2025-08-18,19617049,3346728,NYK-30728674-6499335,1080.0,1.0,2025-08-18 00:18:20
2025-08-18,12409580,49841417,NYK-30729099-7693350,2814.0,1.0,2025-08-18 00:38:13
2025-08-18,20813377,9287663,NYK-30728404-5801646,3750.0,1.0,2025-08-18 00:06:42
2025-08-18,5412400,46866695,NYK-30729215-8109979,900.0,1.0,2025-08-18 00:45:10
2025-08-18,19667659,50090037,NYK-30728309-5598356,1800.0,1.0,2025-08-18 00:03:18
2025-08-18,14350325,37941119,NYK-30729084-7617796,749.0,1.0,2025-08-18 00:36:58
2025-08-18,17647676,10365872,NYK-30728639-6392473,1183.0,1.0,2025-08-18 00:16:33
2025-08-18,15488184,3758236,NYK-30728247-5471151,779.0,1.0,2025-08-18 00:01:11
2025-08-18,20153601,13344635,NYK-30728409-5811561,1900.0,1.0,2025-08-18 00:06:52
2025-08-18,20319467,2194993,NYK-30728646-6410616,1200.0,1.0,2025-08-18 00:16:51
2025-08-18,12067588,3346728,NYK-30728674-6499335,765.0,1.0,2025-08-18 00:18:20
2025-08-18,16936601,7474740,NYK-30728882-7029742,2275.0,1.0,2025-08-18 00:27:10
2025-08-18,18884594,81357,NYK-30728437-5904143,996.0,1.0,2025-08-18 00:08:24
2025-08-18,13886770,23518876,NYK-30729148-7913734,699.0,1.0,2025-08-18 00:41:54
2025-08-18,21499987,38222364,NYK-30728497-6050621,1800.0,1.0,2025-08-18 00:10:51
2025-08-18,13916480,10984983,NYK-30729272-8324296,898.0,1.0,2025-08-18 00:48:45
2025-08-18,19057124,14245888,NYK-30728799-6785347,765.0,1.0,2025-08-18 00:23:05
2025-08-18,15415782,20365267,NYK-30729066-7572424,962.0,1.0,2025-08-18 00:36:13
2025-08-18,6933787,1341663,NYK-30729186-8026603,1260.0,1.0,2025-08-18 00:43:47
2025-08-18,168253,4075440,NYK-30728869-6997408,419.0,1.0,2025-08-18 00:26:38
2025-08-18,19031258,42342796,NYK-30729043-7507063,900.0,1.0,2025-08-18 00:35:07
2025-08-18,21384534,49825148,NYK-30728979-7332405,1295.0,1.0,2025-08-18 00:32:13
2025-08-18,20840259,39381464,NYK-30728290-5551990,3025.0,1.0,2025-08-18 00:02:32
2025-08-18,21489094,3279415,NYK-30729292-8396798,1269.0,1.0,2025-08-18 00:49:57
2025-08-18,20415300,50089853,NYK-30728537-6134461,3399.0,1.0,2025-08-18 00:12:15
2025-08-18,2287828,32093094,NYK-30728417-5839344,799.0,1.0,2025-08-18 00:07:20
2025-08-18,12296064,1700184,NYK-30728246-5470796,1141.0,1.0,2025-08-18 00:01:11
2025-08-18,14522955,1266892,NYK-30728913-7134931,1500.0,1.0,2025-08-18 00:28:55
2025-08-18,16644857,16295530,NYK-30728600-6284808,490.0,1.0,2025-08-18 00:14:45
2025-08-18,21548658,17970315,NYK-30728884-7037889,1399.0,1.0,2025-08-18 00:27:18
2025-08-18,20120482,4185505,NYK-30728447-5926629,1350.0,1.0,2025-08-18 00:08:47
2025-08-18,4970194,11723653,NYK-30728501-6054943,1350.0,1.0,2025-08-18 00:10:55
2025-08-18,21008017,47954092,NYK-30728744-6674844,1000.0,1.0,2025-08-18 00:21:15
2025-08-18,848587,1779882,NYK-30728605-6307615,949.0,1.0,2025-08-18 00:15:08
2025-08-18,16347186,50089912,NYK-30729018-7438293,805.0,1.0,2025-08-18 00:33:58
2025-08-18,14025314,48321184,NYK-30728228-5442395,6500.0,1.0,2025-08-18 00:00:43
2025-08-18,19450196,9971893,NYK-30728785-6761546,1800.0,1.0,2025-08-18 00:22:42
2025-08-18,18418504,50090207,NYK-30729073-7589469,1900.0,1.0,2025-08-18 00:36:30
2025-08-18,19851223,9971893,NYK-30728785-6761546,720.0,1.0,2025-08-18 00:22:42
2025-08-18,1547656,586539,NYK-30729094-7666741,499.0,1.0,2025-08-18 00:37:47
2025-08-18,16089012,7969001,NYK-30728780-6749581,1800.0,1.0,2025-08-18 00:22:30
2025-08-18,16220376,43190436,NYK-30729340-8566273,1691.0,1.0,2025-08-18 00:52:46
2025-08-18,18810310,44185013,NYK-30729345-8586263,900.0,1.0,2025-08-18 00:53:06
2025-08-18,20590823,3591531,NYK-30728715-6605430,3452.0,1.0,2025-08-18 00:20:06
2025-08-18,17485650,586539,NYK-30729094-7666741,1245.0,1.0,2025-08-18 00:37:47
2025-08-18,9772071,35919568,NYK-30729354-8607171,1800.0,1.0,2025-08-18 00:53:27
2025-08-18,20544882,44185013,NYK-30729345-8586263,649.0,1.0,2025-08-18 00:53:06
2025-08-18,16535086,43190436,NYK-30729340-8566273,224.0,1.0,2025-08-18 00:52:46
2025-08-18,16242222,46483291,NYK-30728897-7067828,1750.0,1.0,2025-08-18 00:27:48
2025-08-18,21725444,3279415,NYK-30729292-8396798,1436.0,1.0,2025-08-18 00:49:57
2025-08-18,18245259,9971893,NYK-30728785-6761546,1950.0,1.0,2025-08-18 00:22:42
2025-08-18,18957113,24350160,NYK-30728221-5428990,4200.0,1.0,2025-08-18 00:00:29
2025-08-18,20413927,49331669,NYK-30728727-6631709,3010.0,1.0,2025-08-18 00:20:32
2025-08-18,18976489,9971893,NYK-30728785-6761546,900.0,1.0,2025-08-18 00:22:42
2025-08-18,1547662,586539,NYK-30729094-7666741,499.0,1.0,2025-08-18 00:37:47
2025-08-18,20761038,50090310,NYK-30729289-8382611,1800.0,1.0,2025-08-18 00:49:43
2025-08-18,19023979,42364383,NYK-30729242-8211300,630.0,1.0,2025-08-18 00:46:51
2025-08-18,18086644,27618252,NYK-30728759-6717627,650.0,1.0,2025-08-18 00:21:58
2025-08-18,16165717,40107025,NYK-30728607-6320441,1680.0,1.0,2025-08-18 00:15:21
2025-08-18,12389179,4075440,NYK-30728869-6997408,579.0,1.0,2025-08-18 00:26:38
2025-08-18,14833056,44779662,NYK-30728811-6812352,1629.0,1.0,2025-08-18 00:23:32
2025-08-18,3625835,8652829,NYK-30728601-6288593,494.0,1.0,2025-08-18 00:14:49
2025-08-18,20081390,11363890,NYK-30728335-5649360,315.0,1.0,2025-08-18 00:04:09
2025-08-18,8963342,7044941,NYK-30729291-8395644,519.0,1.0,2025-08-18 00:49:56
2025-08-18,17836242,6993009,NYK-30729210-8089743,3999.0,1.0,2025-08-18 00:44:50
2025-08-18,8581352,12359896,NYK-30729023-7450685,953.0,1.0,2025-08-18 00:34:11
2025-08-18,18441086,40092721,NYK-30729334-8549678,2500.0,1.0,2025-08-18 00:52:30
2025-08-18,3829154,37832479,NYK-30728311-5606053,1399.0,1.0,2025-08-18 00:03:26
2025-08-18,15075893,31400541,NYK-30728761-6723108,1050.0,1.0,2025-08-18 00:22:03
2025-08-18,11939355,23638508,NYK-30728793-6774953,810.0,1.0,2025-08-18 00:22:55
2025-08-18,16938635,7376978,NYK-30729263-8274826,899.0,1.0,2025-08-18 00:47:55
2025-08-18,20954826,1532282,NYK-30728240-5463756,880.0,1.0,2025-08-18 00:01:04
2025-08-18,8443832,41974654,NYK-30728427-5872707,649.0,1.0,2025-08-18 00:07:53
2025-08-18,17216939,25766478,NYK-30728697-6558713,909.0,1.0,2025-08-18 00:19:19
2025-08-18,14361294,14846609,NYK-30728961-7271855,975.0,1.0,2025-08-18 00:31:12
2025-08-18,15969025,10916465,NYK-30729061-7557571,570.0,1.0,2025-08-18 00:35:58
2025-08-18,18354312,210876,NYK-30729135-7860764,900.0,1.0,2025-08-18 00:41:01
2025-08-18,19528621,10447507,NYK-30729166-7961910,1014.0,1.0,2025-08-18 00:42:42
2025-08-18,16088100,37744636,NYK-30729145-7906553,349.0,1.0,2025-08-18 00:41:47
2025-08-18,19340174,44779662,NYK-30728811-6812352,1260.0,1.0,2025-08-18 00:23:32
2025-08-18,19042164,19813605,NYK-30728374-5732108,899.0,1.0,2025-08-18 00:05:32
2025-08-18,19024175,2818320,NYK-30728365-5720715,300.0,1.0,2025-08-18 00:05:21
2025-08-18,4721230,6354488,NYK-30728748-6684457,649.0,1.0,2025-08-18 00:21:25
2025-08-18,10421024,879352,NYK-30728988-7356514,1947.0,1.0,2025-08-18 00:32:37
2025-08-18,18323988,31400541,NYK-30728761-6723108,1500.0,1.0,2025-08-18 00:22:03
2025-08-18,14237173,12796718,NYK-30728679-6514617,2542.0,1.0,2025-08-18 00:18:35
2025-08-18,12937757,39804702,NYK-30728580-6215141,500.0,1.0,2025-08-18 00:13:35
2025-08-18,5158548,11440250,NYK-30728723-6619533,1399.0,1.0,2025-08-18 00:20:20
2025-08-18,451773,2162299,NYK-30729036-7483507,223.0,1.0,2025-08-18 00:34:44
2025-08-18,21584771,47487715,NYK-30728973-7307904,702.0,1.0,2025-08-18 00:31:48
2025-08-18,19561281,699364,NYK-30728822-6844673,1960.0,1.0,2025-08-18 00:24:05
2025-08-18,451301,2685424,NYK-30729146-7908194,476.0,1.0,2025-08-18 00:41:48
2025-08-18,17235100,35433579,NYK-30728594-6266345,1860.0,1.0,2025-08-18 00:14:27
