product_id,cust_hit_time_ist,customer_id,session_id,product_brand,product_name,product_position,listing_position,nykaa_vertical,nykaa_platform,event_name,dn_tile_id,dn_page_section,date,_search_term
450789,2025-08-18 01:36:23.676614,43233335.0,63A2FA53-C053-434A-B804-B323533ED8A9~1755461085.972424,Clovia,Backless Multiway Cotton Bra In Skin (36C),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,bra backless
19082780,2025-08-18 01:56:39.498000,537359.0,647a0e65-97d0-4183-a024-897a53f128bd-1755461140732,Autumnlane,Green Cotton Collar Neck Tunic with Pant (Set of 2) (2XL),,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,
19496256,2025-08-18 00:09:50.287000,2321035.0,65d45c48-7c53-4ba7-92ae-8de82dff1c4e-1755454722002,The Souled Store,Originals Stripes: Pink And White Young Girls Cotton Top (2-3 Years),,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,
16568776,2025-08-18 00:59:42.321567,1941116.0,664F5AF1-1054-4EB1-AC33-C18B085C8026~1755456817.272032,BRACHY,Women Beige Solid Tummy Tucker and Thigh Shaper (M),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,
18783916,2025-08-18 01:31:27.497000,29967913.0,668a008f-b9fd-4416-aa88-c7b58d693e3b-1755460588238,New Balance,Unisex U574RBL Grey White Sneakers (UK 9.5),,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,
20506749,2025-08-18 01:28:37.042000,29967913.0,668a008f-b9fd-4416-aa88-c7b58d693e3b-1755460588238,New Balance,574 Unisex Casual Grey & White Sneakers (US 9.5),,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,
18001095,2025-08-18 00:59:18.654000,5254154.0,66b146a2-1146-44fd-b7a4-38b24406862b-1755458846205,Twenty Dresses by Nykaa Fashion,Black Almond Toe Overlapping Strap Stiletto Heels (EURO 39),,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,black footwear for women in heels
19210854,2025-08-18 01:48:32.284000,39530249.0,67a8cfd3-9fc8-408c-8fee-aa78a43dff81-1755460663784,KVS FAB,Orange Zari Embroidery A-Line Kurta with Pant and Dupatta (Set of 3) (XL),,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,
8898917,2025-08-18 00:36:14.559000,25665082.0,690296ef-807f-4307-bcff-98719f70400b-1755455834139,Napchief,Paw Patrol Unicorn Sky Lavender Pyjama Set Lavender (Set of 2) (3-4 Years),,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,
18853083,2025-08-18 01:18:54.267000,10997699.0,69328fa1-ea14-421f-9cbb-6f57cf5ad20e-1755459566854,Kryptic,Peach Checks Printed Cotton Relaxed Fit Pyjama (2XL),,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,
20438021,2025-08-18 00:57:00.632946,7151331.0,6BD5DB69-20F5-4ABD-AB41-1CD6DCA1F9CA~1755457639.915796,Outzidr,White Cotton Graphic Regular Casual Wear T-Shirt (XL),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,
16974833,2025-08-18 03:19:28.984014,1824101.0,6BD6C22D-1123-4AD9-89D3-50C86E35BEA9~1755466955.096637,Kazo,Martha Wine Maxi Dress (XS),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,
19814964,2025-08-18 01:06:19.097064,4934664.0,6CE8B0BD-C761-452A-84D8-88D9FD9FC6E5~1755458711.991424,Rare Rabbit,Tyga Black Graphic Print Oversized Fit T-Shirt (L),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,
20958602,2025-08-18 01:25:46.026907,11774769.0,6E032B1B-9C27-4E7C-93AC-F5EE0A551499~1755460244.164215,Campus Sutra,Men Navy Blue Contrast-Seersucker Polo T-Shirt (M),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,seersucker
15681049,2025-08-18 00:03:27.431397,4189219.0,6F41C9BE-1733-4A9E-9E62-496A7144EA18~1755455451.682028,Aadveka,Magenta Jaipuri Printed Cotton Kurta with Sharara and Dupatta (Set of 3) (XS),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,
19294119,2025-08-18 00:12:35.195125,185669.0,6F707B1F-490A-48CA-9182-F4037E077CDF~1755454964.90452,Home Couture Collective,Ador - Glass Vase,,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,
16938582,2025-08-18 00:28:28.565000,36829760.0,6a3a8737-4809-45e6-a33e-be22b1fd41c5-1755456782125,A.T.U.N.,Girls Green A-Line Sleeveless Casual Dress (3-4 Years),,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,
12409580,2025-08-18 00:36:26.983000,49841417.0,6d11c198-1eb1-461d-ac1b-2a3f0f1dcace-1755457112930,Zavya,Infinity-Heart 925 Sterling Silver Y Necklace,,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,
21656064,2025-08-18 00:44:14.886000,3830204.0,6e76cb10-5de3-4f4b-83bc-0e111d85661a-1755457710522,Metro,Women White Flats (EURO 39),,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,metro flats
1995850,2025-08-18 00:41:45.675000,11211863.0,6eb229b0-0002-48bd-a026-e310c6c6f8f1-1755457284721,Divena,Ivory White Self Print Cotton Kurti With Palazzo (Set of 2) (7XL),,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,divena salwar suits and sets
15155781,2025-08-18 01:28:45.048000,50091030.0,6eb94c17-afa4-4ceb-bd1e-27447df97584-1755459968863,Cherry & Jerry,Girls Lavender Solid Full Length Jumpsuit with Belt (Set of 2) (12-13 Years),,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,
20610155,2025-08-18 00:36:20.046000,21701198.0,70e86e76-3036-43b0-8e2f-1ad2ecbd4b8a-1755457524046,FREAKINS,Retro Blue Womens Bootcut Jeans (28),,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,bootcut jeans women
17308484,2025-08-18 03:15:41.540000,16711032.0,70f688c0-d5eb-429d-a73e-948053bb945a-1755466459207,Twenty Dresses by Nykaa Fashion,Brown Solid High Waist Wide Leg Joggers (32),,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,
15988147,2025-08-18 01:56:57.617000,32098433.0,71672b19-504f-4e51-9374-e5508e903591-1755461719853,Bewakoof,Womens Black Mickey Graphic Printed Oversized T-shirt Dress (M),,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,tshirt dress for women
15534825,2025-08-18 01:07:55.767000,35311505.0,71a8eb91-e62e-4410-9817-742e81cee9be-1755458973952,Angeline,Blue Casual Sling Bag,,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,
9686382,2025-08-18 02:37:11.142000,,72216869-dea3-4bd3-bec8-9606cdfff60b-1755463454494,theRebelinme,Plus Size Women Purple Solid Layered Embellished Party Wear Dress (Set of 2) (2XL),,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,
15672546,2025-08-18 04:10:49.973152,15236770.0,73315642-2B55-4BA1-9C7A-FC2F288F6630~1755470007.925309,Muvazo,Wabi Sabi Oversized Unisex T-Shirt Lavender (XL),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,women t-shirts
11932856,2025-08-18 00:04:01.731179,45862753.0,7378BD7A-A6E9-4579-A87A-C302B892B872~1755454110.469904,Ganga Fashions,Fog Beige Woven Kurta and Contrast Dupatta with Hand Work Detailing (Set of 3) (S),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,ganga fashions suits
16128674,2025-08-18 04:08:52.815000,42265339.0,759b281f-e1cc-466f-96b3-255e6415a8df-1755469220894,Zivame,Highwaist Thigh Shaper Smoothening Control - Skin (M),,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,high waist shapewear
19851383,2025-08-18 00:07:08.128000,2731466.0,76358601-c33e-4a86-aa49-d8f81be15b4a-1755455370280,AAREIN,Women Rust Solid Embroidered Cotton Shirt Style Top (L),,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,shirts for women
10771757,2025-08-18 00:39:41.993602,56229.0,7654B839-E1AE-4776-9081-6BB642E8D574~1755456055.2472491,DIMPLE DESIGN STUDIO,Navy Blue Ajrakh Kurta With Pant And Dupatta (Set of 3) (L),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,ajrakh print kurtas women
21081628,2025-08-18 00:11:24.943000,16812266.0,7802ccf6-5676-40f9-b959-15fca8ab37b3-1755456054249,Designs & You,Gold Plated Anti Tarnish Stainless Steel Infinity Pendant Necklace,,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,infinity jwellery
8095595,2025-08-18 02:53:48.386376,28716105.0,7891A07F-EFF8-4786-B410-1E88B1868E90~1755465601.333596,Alo,Aspire Tank (M),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,alo
16774727,2025-08-18 00:37:37.914512,3717479.0,79B48ACB-38B4-4B09-BF72-C485BD8B48ED~1755457206.910805,Mini Stitch,Pleated Yoke Dress with Gather Ruffled Sleeve-Baby Pink (3-4 Years),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,
20217485,2025-08-18 00:25:17.326501,2681291.0,7AC523D1-5841-443C-93BD-1CE43631A9BC~1755456688.104631,CrossKulture,Women Multi-Color Printed Satin Scarf,,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,scarves
14223103,2025-08-18 01:46:19.370146,27901760.0,7B00AB1B-B23C-4FD2-B108-C6D7988D5877~1755461313.922714,Odette,White Knit Fabric Crop Top for Women (S),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,
20244474,2025-08-18 02:15:05.799414,207108.0,7B3CDE51-C711-4716-97DA-8DBAAD25C783~1755463373.247684,KAFTANIZE,Viscose Muslin Lemon Yellow Bold Floral Printed Co-Ord (Set of 2) (M),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,women ethnic co-ord sets
19513399,2025-08-18 00:53:12.789008,24301404.0,7BA0DE26-AE01-4B9E-BEEF-DA86C9828ACF~1755458409.824065,Enamor,A605 Basic Quick Dry High Waist Basic Workout Leggings With Elasticated Waistband Brown (M),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,
20218191,2025-08-18 00:01:33.360639,3941997.0,7D0AE95F-CAE1-4C02-B8C1-C9A5785D975B~1755454695.404849,PARTIQ,Dark Blue Floral High Waist Sleeveless Flared Long Dress (L),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,long floral dresses for women
7675889,2025-08-18 00:45:01.818901,8215250.0,7D79E7C3-2D14-4D4C-AC23-18E21DD9B19D~1755458031.725702,Femme Sequel,Palm Palazzo Pants- Salmon (M),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,palazzos for women
18616569,2025-08-18 00:20:25.654650,35047894.0,7D7F6A7F-DDF3-44AF-AF6E-BA7009A85A57~1755454753.771443,Aldo,BERIANA-IN711 Women Gold EVA Wedges (UK 5),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,
18152581,2025-08-18 04:23:47.767474,34629242.0,7FF138DB-D327-436A-8196-6DBC4544F1B8~1755465824.320765,The Kaftan Company,Black Delicate Lace Gown with Burgundy Velvet Slip (M),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,night gown
7038642,2025-08-18 04:14:04.181765,34629242.0,7FF138DB-D327-436A-8196-6DBC4544F1B8~1755465824.320765,Ritu Kumar,Coffee Brown Crinkled Dress (S),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,ritu kumar dress
7038642,2025-08-18 04:20:56.022853,34629242.0,7FF138DB-D327-436A-8196-6DBC4544F1B8~1755465824.320765,Ritu Kumar,Coffee Brown Crinkled Dress (S),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,ritu kumar dress
18930391,2025-08-18 00:19:27.656000,,7afbb57f-f97c-411c-925e-41a400683045-1755456092288,Hopscotch,Girls Yellow Floral Print Onesie and Pant with Headband,,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,
17321052,2025-08-18 01:21:44.257000,2093776.0,7fc21a97-fcef-4605-888b-756a0d6273ff-1755459574127,Koskii,Wine Swarovski Satin Saree with Unstitched Blouse,,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,koskii sarees
16220737,2025-08-18 01:37:10.342000,18460231.0,821d1c17-c55f-4a14-864b-e7fa5e4b4d5f-1755461115889,Lounge Dreams,Pure Cotton Oversized Poplin Pink Shirt (XL),,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,
16361534,2025-08-18 01:12:07.417651,12098675.0,82E3C27B-28D5-4BA6-A4D9-08CAAD380411~1755459646.9358,HOSTA HOMES,Silk Fabric Hand Embroidered Dining Table Runner With Tassels (6 Seater),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,table runner
21475369,2025-08-18 01:41:03.252000,47881665.0,82bb7db6-c291-4a12-b97c-bfaf4d34c484-1755459670900,Jockey,1250 Wirefree Non Padded Cotton Elastane Everyday Bra (36D),,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,
418962,2025-08-18 00:33:59.153689,5360266.0,83FF66F5-3AE0-40A8-9A74-537516AC5685~1755456850.512167,Lavie,Rigel Csb Horizontal Women's Bag (Purple),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,
16891263,2025-08-18 01:08:14.254411,26818712.0,84263B56-C988-4C88-BC74-63C87787747C~1755458770.32776,Cider,Black Cowl Neck Ruched Asymmetrical Hem Short Sleeve Top (M),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,cider tops
18108131,2025-08-18 00:19:28.434636,7242442.0,84B5B5D5-FFED-4676-A23E-03F5AA9D8E42~1755455353.271985,Twenty Dresses by Nykaa Fashion,Yellow V Neck Balloon Sleeves Midriff Gathered Mini Dress (2XL),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,
21685211,2025-08-18 02:14:33.048787,33768437.0,869D981C-21EC-42BB-AEA1-0C4248598592~1755463337.20196,KID1,Yellow Nat Khat Kanha Kurta & Dhoti (0-3 Months),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,
7891015,2025-08-18 00:09:50.356000,32256452.0,87182938-7d5c-4307-a367-21773dd7bd38-1755455840280,Van Heusen,Pink Shirt (M),,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,
14957505,2025-08-18 02:42:55.927000,14342598.0,88fd33c9-7e23-4661-a348-473614b6b6f2-1755464580860,W,Floral Print Cotton Top with Parallel Pant (Set of 2) (XS),,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,
18832013,2025-08-18 02:07:05.809000,45829578.0,8953067e-e036-47d8-a5c4-70aecaf4fccc-1755462592240,Snitch,Navy Blue Straight Jeans (30),,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,men jeans
21082750,2025-08-18 04:10:28.521000,22174448.0,89edd772-6130-4b1e-98ac-47dea226daa2-1755468994959,New Balance,Men Pink Casual Sneakers (UK 7.5),,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,
16636519,2025-08-18 00:08:23.607000,8213305.0,89ef1599-a3a6-469c-b84f-505a7d9782b7-1755455801616,KISAH,Boys Green Indowestern Sherwani (5-6 Years),,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,
12255311,2025-08-18 00:14:39.975360,395632.0,8C49EB2D-0A2E-46B6-BEB5-1CC3554F954D~1755455875.473413,Likha,Yellow Rangbahar Foil Printed Kurta Pant and Dupatta LIKSKD286 (Set of 3) (L),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,
14062489,2025-08-18 04:22:18.930727,,8D18D5E6-089F-4A83-953F-E8A25708B5C2~1755470841.76863,Leading Lady,Non Padded T-Shirt Bra Navy Blue (32D),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,full coverage padded bra
20359427,2025-08-18 02:24:32.984983,25829571.0,8D6E2E75-BC07-4328-BA0C-7DE0FC50DD68~1755461865.737091,Pink Fort,Black Cotton Bandhani Print A-Line Dress (M),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,
14437452,2025-08-18 01:44:50.942151,4978275.0,8D8DCF85-5D40-492F-B50F-857EF271A8D3~1755460914.298424,RAREISM,Alina White Solid Skirt (34),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,women white skirts
15119927,2025-08-18 00:43:58.782670,26656748.0,8E9F444B-6577-458C-A554-2F6872BDC358~1755457869.498139,VAIRAGEE,Teal Soft Georgette Embroidery Saree and Soft Banglory Silk Unstitched Blouse,,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,georgette sarees
14494054,2025-08-18 00:50:09.258087,30579634.0,8F0C2B81-4336-40DF-952C-6EEE56A62CFC~1755458301.78449,Tossido,Multi Color Floral Scarf & Bag Scarf,,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,tossido scarves
13045202,2025-08-18 01:05:57.794874,33635880.0,8FBB39DC-9F24-4416-85C9-31F4AD74D2D1~1755459273.1404018,Van Heusen Woman Lingerie and Athleisure,Pack Of 3 Anti Bacterial No Marks Bikini Panty Dark,,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,
19259541,2025-08-18 02:13:00.007000,14856445.0,8a33cc55-5eb6-4172-a90d-d01182fa634a-1755462850066,Accessorize London,Women Gold Cherry Pendant Necklace,,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,
19984678,2025-08-18 00:41:41.675000,29438915.0,8bcddfbe-0d97-41bc-bfd9-ccdd25c509ab-1755457761345,VAMAS - THE DESIGNER BLOUSES,Women Green Sweetheart Neck Padded Blouse (38),,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,green blouse for women
17922182,2025-08-18 00:01:47.119112,8994412.0,906E208D-E955-471B-B3C6-6A504CECC85A~1755454765.0586681,Red Tape,Women Solid Beige Lifestyle Sneakers (UK 4),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,shoes for women
7732178,2025-08-18 02:17:03.551000,31379945.0,90a06e53-0940-40d2-9c9a-de01c7195209-1755462601477,Shoshaa,Gold-Platead Handcraftted Pink Stone Nosepin,,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,naths and nose rings
1939799,2025-08-18 02:35:36.223000,17877518.0,90bbb5d1-a1ab-46e2-893c-3df114867ebd-1755464254464,CLARA,925 Silver Real Pearl Knot Pendant With Chain Necklace Rhodium Plated for Women and Girls,,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,925 silver pendant
18986420,2025-08-18 00:02:28.901534,37923059.0,9204FA68-D9EC-4AB1-BE0C-CD87A75FFD46~1755454365.676759,Victoria's Secret,Black Push-Up Perfect Shape T-Shirt Bra (32D),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,victoria secret bra
21575437,2025-08-18 03:43:29.533000,20972605.0,93477cd9-f62e-4e34-b187-4fef32169131-1755466967484,LooknBook Art,Silk Bridal Maroon Lehenga with Unstitched Choli and Dupatta with Drawstring,,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,
4787634,2025-08-18 00:32:33.351903,1945169.0,944E0965-D1B7-4CFF-8A28-A3DEC65D2F82~1755457038.556601,RARE,Women Black & White Checked Culotte Jumpsuit (XL),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,jumpsuits for women
20540411,2025-08-18 01:13:30.914000,5509487.0,94cf5e6d-f923-4fa9-a243-83861b1093af-1755458948879,Twenty Dresses by Nykaa Fashion,Multicolor Printed Lapel Collar Mini Shirt Dress with Belt (M),,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,twenty dresses by nykaa fashion
20803032,2025-08-18 01:44:59.806000,10797781.0,94eaf7fe-7571-4830-b273-b827fbe6f2b9-1755460234918,Kashmir Box,Floral Embroidery Baby Pink Cotton Kurti (L),,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,
17249424,2025-08-18 00:09:28.511000,12826867.0,94f233bb-461f-4beb-b141-0f1ed6a124ff-1755455542540,Cider,Solid V-Neck Cami Maxi Dress Curve & Plus (2XL),,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,
19157610,2025-08-18 00:32:08.404237,2348228.0,95A9CB7A-FF8E-419D-A972-ADC31F42F368~1755457265.41451,Blissclub,Women White Ultimate Wide Legged Pant (3XL),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,white trousers for women
19529507,2025-08-18 02:42:54.510000,11279246.0,96c013c3-468c-48e4-aef9-221e55023a65-1755465078377,Janasya,Womens Dark Pink Chiffon Lurex Floral Printed Flared Kurta (2XL),,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,
2571796,2025-08-18 00:05:48.598590,26577013.0,98ACE1BC-D815-4373-A401-5A4DD284D34C~1755455457.528561,Laabha,Solid Blue Track Wear Full (Set of 2) (2XL),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,
15633773,2025-08-18 00:19:18.616000,49482364.0,98fe8496-0bef-43b6-8b99-bf8dc50e4e81-1755456113831,Spring Soul,Cotton Satin Pant with Lace Detailing (XL),,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,spring soul
14534686,2025-08-18 00:09:40.867354,,9A584509-C59C-4E64-8C1A-BD52B121BC0A~1755455749.042841,London Rag,Hosana Rhinestones And Stud Embellished Ballet Flats (EURO 38),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,ballet flat shoes for women
17839624,2025-08-18 01:25:30.318920,7667977.0,9A9FE8BB-B57E-46B8-8AFE-1EDFB573D71A~1755460311.3991961,MIXT by Nykaa Fashion,Black Sequin Cowl Neck Strappy Fit and Flare Mini Dress (M),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,sequins short dress
21175221,2025-08-18 00:18:36.935269,2950829.0,9DF7D807-0484-4616-983F-4598DC2951AA~1755455774.752719,Eyda,White Floral Printed Cotton Bedsheet with 2 Pillow Covers (King),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,
21584808,2025-08-18 00:30:17.117174,2950829.0,9DF7D807-0484-4616-983F-4598DC2951AA~1755455774.752719,Home Ecstasy,Cotton Bedsheet with 2 Pillow Covers - Pink (King),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,
17635711,2025-08-18 01:14:21.379496,27320492.0,9F130088-D61E-42BD-B601-05752AB091BC~1755459386.746243,AAREIN,Purple V Neck Top (XS),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,
20429914,2025-08-18 00:37:30.816000,,9f2ddafb-dfde-4c3a-aa28-f9b15017c151~1755455574584,Sera,Women Black Polyester Floral Midi Dress (M),,,nykaafashion,dweb,product_add_to_cart,,,2025-08-18,
14805030,2025-08-18 00:07:28.173000,11238433.0,9f3f2902-1a85-402d-8c40-1d238443c713-1755455216447,FableStreet,White Cotton Satin V-Neck Top (L),,,nykaafashion,Android,product_add_to_cart,,,2025-08-18,
20777840,2025-08-18 01:06:08.267516,388888.0,A06EA488-0336-4791-BEC9-7166FCD50F32~1755458191.789536,Varanga,Gota Detailed Ethnic Floral Printed Kaftan and Pant (Set of 2) (XL),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,
12147254,2025-08-18 01:03:43.811666,4017185.0,A0742B1A-D861-49A1-9972-8BD55135B16D~1755459124.318332,PICCOLO,Party Pleated Tube Dress Maroon (8-9 Years),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,girls party wear dress
16302713,2025-08-18 00:29:41.881388,15896192.0,A18BBFE3-A0AC-43B4-8138-46068C3E75DA~1755456970.803379,RSVP by Nykaa Fashion,Gunmetal Metallic Strappy Sling Back Block Heels (EURO 36),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,
153818,2025-08-18 00:58:45.635528,24399385.0,A5325790-9E75-4E6B-A5B0-09F2E85C91FB~1755458555.13413,Shaya by CaratLane,Silver Emmeline P Necklace,,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,shaya by caratlane pendants
18705709,2025-08-18 00:35:58.492619,40857877.0,A710C841-4090-43BC-A515-FB6A9FC52AB1~1755457444.275526,Cider,Corduroy Sweetheart Floral Embroidery Long Sleeve Crop Top (S),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,tops for women
21396604,2025-08-18 01:01:26.769683,20747919.0,A74F70F9-5186-4099-82CC-E0BBE8EF7EBA~1755458273.185842,Cider,Cotton-blend V-neck Split Long Sleeve Top Curve & Plus (1XL),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,
18964267,2025-08-18 02:55:21.745000,10199476.0,AA242673-CDBF-4722-91EB-C4942AB7DC01~1755464118.1150808,Forever New,Chloe Shoulder Pad Top (XS),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,tops for women
14971246,2025-08-18 02:16:31.116044,5178827.0,ADF7E6C0-520F-4846-868B-F875743EDD7B~1755463401.544901,ELLE,Black Square Toe Party Wear Heels (EURO 40),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,black heels
18320555,2025-08-18 01:36:00.938791,36836233.0,AE40CBE0-827B-4F2F-9067-C80241AE5507~1755461060.36587,Cider,Floral Lace V-neck Button Bowknot Corset Tube Top (L),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,corset
21972902,2025-08-18 05:21:00.786158,45542912.0,AE7D7548-CCEB-42E7-A4B8-ED6FF06C1173~1755474344.458305,Snitch,Brown Solid Loose Casual Trouser (34),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,
19247345,2025-08-18 01:47:49.971950,38443564.0,AE913DFB-216A-4A4C-AE55-3C43CF44E16A~1755461749.437142,Pehanaava,Boys Cream Embroidered Kurta (5-6 Years),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,kurta for kids
13875873,2025-08-18 01:43:14.355524,34125657.0,AF365402-BB01-4F51-8F3A-4DA8C2F08EA1~1755461300.585885,Sohi,Women Embellished Lined Oval Drop Earrings,,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,women black earrings
6198180,2025-08-18 01:42:17.530005,34125657.0,AF365402-BB01-4F51-8F3A-4DA8C2F08EA1~1755461300.585885,Karatcart,Black Beads Long Drop Earrings,,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,women black earrings
602124,2025-08-18 00:05:59.823556,21200578.0,AF997B59-DD03-4E23-995B-EF84479AEB79~1755452687.56884,ADA,Hand Embroidered White Lucknowi Chikankari Cotton Kurta(S) [A100376],,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,
17506092,2025-08-18 00:30:29.048189,35239677.0,AFB4F113-FCFE-4D57-8B2D-31C5E3A5DC3A~1755456919.579737,Lea Clothing,Carmine Baby Pink Floral Printed Corset Maxi Dress (XL),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,saanjh by lea pink corset
17266086,2025-08-18 01:38:18.414547,37334360.0,B135DF25-7533-48EF-BA80-45C4F91CE7DF~1755459958.685317,HOUSE OF KARI,Saba Embroidered Chikankari Long Kurta In Cotton - Green (XL),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,
16389885,2025-08-18 00:58:47.400256,50077831.0,B2A6C1A5-E1EF-4524-B3CE-2C2E88D45A81~1755453398.622227,JATRIQQ,Purple Faux Blooming Gown with Dupatta with Embroidered work (Set of 2) (XL),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,
21070440,2025-08-18 03:28:44.205339,22561143.0,B37A89F0-1278-4194-BE6A-CC58BC9EE803~1755465744.69028,Twenty Dresses by Nykaa Fashion,Olive Green Lapel Collar Half Sleeves Mini Dress with Belt (XL),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,mini dresses
8249444,2025-08-18 02:28:04.664909,21948304.0,B70CD2E4-7331-4C78-984A-1BF640E235BD~1755463872.106598,ONLY,Womens Solid Blue Jeans (31),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,high waist jeans for women
20642591,2025-08-18 00:42:54.428633,1429152.0,B81FE911-98BE-47B2-8809-F86636BAD33A~1755457287.207221,Forever New,Violetta Twist Crepe Top (L),,,nykaafashion,ios,product_add_to_cart,,,2025-08-18,forever new
